date,ticker,simfinid_x,open,high,low,close,adj._close,volume,dividend,shares_outstanding,simfinid_y,company_name,industryid,isin,end_of_financial_year_(month),market,main_currency,ma_5,ma_20,volatility_10,price_movement
2023-02-28,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,115274245,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-01,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,227646294,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-02,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,5497020301,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-03,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,2146534000,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-06,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,988924694,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-07,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,515689295,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-08,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,436976699,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-09,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,701676510,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-10,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,1457620847,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-13,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,278208769,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-14,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,163185245,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-15,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,153919638,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-16,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,137353318,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-17,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,260339596,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-20,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,1144409420,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-21,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,410064166,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-22,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,273752775,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-23,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,158033793,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-24,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,583457951,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-27,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,711519616,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-28,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,489319359,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-29,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,363843171,0.0,339741632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-30,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,369799567,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-03-31,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,436737557,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-03,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,476839988,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-04,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,337099957,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-05,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,326288629,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-06,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,194840721,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-10,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,360458487,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-11,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,510002337,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-12,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,888762852,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-13,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,1189970860,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-14,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,1791621444,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-17,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,1941702824,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-18,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,4460612173,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-19,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,1529558707,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-20,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,1378358156,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-21,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,2053360825,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-24,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,1449997461,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-25,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,967776400,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-26,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,1019140431,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-27,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,673189604,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-04-28,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,229228013,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-01,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,547282737,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-02,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,287724746,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-03,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,215320223,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-04,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,171487605,0.0,346341632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-05,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,112400017,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-08,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,159329209,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-09,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,315265595,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-10,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,274310179,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-11,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,211387215,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-12,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,133173701,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-15,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,243787086,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-16,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,293130634,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-17,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,269418426,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-18,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,150158071,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-19,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,138295323,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-22,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,172333387,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-23,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,244400571,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-24,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,235306850,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-25,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,135516771,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-26,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,110969970,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-30,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,193885823,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-05-31,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,193409660,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-01,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,193409660,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-02,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,165143794,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-05,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,162290243,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-06,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,78083154,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-07,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,205916461,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-08,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,92099992,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-09,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,128200886,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-12,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,135408036,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-13,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,50246800,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-14,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,103706534,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-15,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,89239262,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-16,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,100191210,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-20,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,84548273,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-21,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,91164802,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-22,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,94145729,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-23,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,68993406,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-26,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,123201097,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-27,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,70176113,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-28,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,50331952,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-29,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,111023892,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-06-30,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,103823221,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-03,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,45690961,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-05,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,86264089,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-06,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,56651310,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-07,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,50068072,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-10,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,100517643,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-11,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,162730447,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-12,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,148854241,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-13,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,107611694,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-14,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,130107004,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-17,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,181758622,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-18,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,95093197,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-19,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,183012371,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-20,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,86297429,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-21,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,112394324,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-24,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,92678651,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-25,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,145337965,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-26,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,97861346,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-27,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,105968342,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-28,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,80481949,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-07-31,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,100379275,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-01,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,154588684,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-02,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,76087903,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-03,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,60758523,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-04,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,110024178,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-07,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,93537501,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-08,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,234347951,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-09,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,51434360,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-10,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,88260563,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-11,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,83263416,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-14,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,94890371,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-15,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,53133541,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-16,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,67098388,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-17,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,90389917,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-18,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,66661368,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-21,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,84112349,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-22,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,72169265,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-23,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,125181829,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-24,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,32280968,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-25,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,126359867,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-28,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,116930573,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-29,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,86709483,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-30,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,149254892,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-08-31,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,68082563,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-09-01,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,88247020,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-09-05,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,61445559,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-09-06,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,69244565,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
2023-09-07,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,44759083,0.0,463266632384.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,0.0,0.0,0.0,0
